ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
10001,1,127,1,2015,5,2,35,0,1,1,1,,,1,,
10002,1,83,1,2015,5,22,34,0,10,1,0,,,1,1.0,
10003,1,11,1,2015,5,1,42,0,1,1,1,,,2,,
10004,1,45,1,2015,1,0,53,0,10,1,1,,,1,,
10005,1,45,1,2015,4,7,12,0,1,1,0,,,2,,
10006,1,111,1,2015,5,9,1,0,1,1,0,,,2,,
10007,1,89,1,2015,5,18,43,0,1,1,0,,,2,,
10008,1,73,1,2015,7,21,8,0,2,1,0,,,2,,1.0
10009,1,117,1,2015,3,8,23,0,10,1,0,,,1,,
10010,1,33,1,2015,2,18,12,0,1,1,0,,,2,,
10011,1,83,1,2015,4,20,12,0,1,1,0,,,2,,
10012,1,95,1,2015,6,6,12,0,1,1,0,,,6,,
10013,1,87,1,2015,7,10,1,0,1,1,1,,,1,1.0,
10014,1,11,1,2015,1,6,1,0,10,1,1,,,1,,
10015,1,127,1,2015,1,8,1,0,1,1,0,,,1,1.0,1.0
10016,1,81,1,2015,3,17,12,0,10,1,0,,,2,,
10017,1,97,1,2015,4,14,42,0,10,1,0,,,1,,
10018,1,1,1,2015,6,19,42,0,1,1,1,,,2,,1.0
10019,1,121,1,2015,2,1,1,0,1,1,0,,,1,1.0,
10020,1,121,1,2015,5,17,12,0,2,1,0,,,3,,
10021,1,115,1,2015,6,13,12,0,2,1,0,,,4,,
10022,1,127,1,2015,2,6,52,0,1,1,0,,,2,,
10023,1,11,1,2015,2,21,42,0,5,1,1,,,1,1.0,
10024,1,5,1,2015,6,6,42,0,1,1,0,,,1,,
10025,1,125,1,2015,5,3,18,0,1,2,1,,,2,1.0,1.0
10026,1,73,1,2015,3,13,33,0,10,1,0,,,1,1.0,1.0
10027,1,3,1,2015,7,14,12,0,1,1,0,,,3,,
10028,1,1,1,2015,7,0,1,0,1,1,1,,,1,,
10029,1,69,1,2015,6,5,59,0,2,1,0,,,1,1.0,
10030,1,21,1,2015,7,13,12,0,1,5,0,,,5,1.0,
10031,1,93,1,2015,7,16,8,0,1,1,0,,,2,,
10032,1,15,1,2015,1,6,34,0,1,1,1,,,1,1.0,
10033,1,123,1,2015,6,21,42,0,2,2,1,,,2,,1.0
10034,1,3,1,2015,5,14,12,0,10,1,1,,,10,,
10035,1,73,1,2015,4,9,12,0,1,1,0,,,2,,1.0
10036,1,97,1,2015,2,14,12,0,1,2,0,,,5,,1.0
10037,1,3,1,2015,2,14,42,0,1,1,0,,,1,,
10038,1,97,1,2015,3,16,38,0,1,1,0,,,1,,
10039,1,97,1,2015,5,0,34,0,1,1,1,,,1,,
10040,1,73,1,2015,3,15,8,1,1,1,0,,,2,,
10041,1,49,1,2015,4,21,18,0,1,1,1,,,1,,
10042,1,125,1,2015,7,18,8,0,1,1,0,,,3,,
10043,1,49,2,2015,2,3,19,0,10,1,0,,,1,,
10044,1,73,1,2015,7,3,52,0,1,1,0,,,2,,
10045,1,97,1,2015,7,8,59,0,1,1,0,8.0,11.0,1,,
10046,1,17,2,2015,1,2,42,0,1,1,0,,,1,,
10047,1,97,1,2015,5,0,19,0,1,1,1,,,2,1.0,
10048,1,3,1,2015,7,22,59,0,1,2,0,,,4,,
10049,1,73,1,2015,5,1,12,0,1,1,0,,,2,,1.0
10050,1,97,1,2015,7,4,8,0,1,1,0,15.0,,2,,
10051,1,109,2,2015,1,14,12,0,2,1,0,,,5,,
10052,1,83,2,2015,2,4,32,0,2,1,0,,,1,,
10053,1,37,2,2015,1,17,35,0,2,1,0,,,3,,
10054,1,91,2,2015,3,17,12,0,1,1,0,12.0,,2,,
10055,1,89,2,2015,4,2,8,0,1,1,0,,,2,,1.0
10056,1,3,2,2015,1,2,59,0,1,1,1,,,1,,
10057,1,49,2,2015,4,17,12,0,1,1,0,,,3,1.0,
10058,1,13,2,2015,1,14,1,0,1,1,0,3.0,7.0,3,,
10059,1,33,2,2015,3,22,8,0,1,1,0,9.0,33.0,2,,
10060,1,49,2,2015,3,17,12,0,10,1,0,29.0,,7,,
10061,1,93,2,2015,6,21,1,0,1,1,1,,,3,1.0,1.0
10062,1,89,2,2015,7,10,19,0,1,1,0,,,1,,
10063,1,45,2,2015,1,3,1,0,1,1,1,,,3,,1.0
10064,1,97,2,2015,4,0,8,0,1,1,0,,,2,,
10065,1,3,1,2015,7,10,12,0,1,1,0,,,2,1.0,
10066,1,101,2,2015,1,1,42,0,10,1,1,8.0,28.0,2,,
10067,1,81,2,2015,4,11,12,0,1,1,0,19.0,,8,,
10068,1,113,2,2015,1,18,1,0,1,1,0,,,1,1.0,1.0
10069,1,97,2,2015,1,21,8,0,1,1,1,4.0,,3,,
10070,1,121,2,2015,1,3,34,0,2,1,1,,,1,1.0,
10071,1,95,2,2015,6,22,12,0,3,1,0,,,4,1.0,
10072,1,73,2,2015,1,19,8,0,1,1,0,,,2,,
10073,1,73,2,2015,6,23,8,0,1,1,0,,,2,,
10074,1,73,2,2015,2,5,25,0,1,1,0,,,4,,2.0
10075,1,101,2,2015,3,18,12,0,1,1,1,,,4,,
10076,1,97,2,2015,6,10,18,1,1,1,0,24.0,,2,1.0,
10077,1,81,2,2015,2,18,8,0,10,1,0,,,2,,
10078,1,125,2,2015,3,15,1,0,10,1,0,,,1,,
10079,1,73,3,2015,7,4,21,0,1,1,1,23.0,19.0,2,,
10080,1,101,2,2015,3,15,35,0,1,1,1,,,1,1.0,
10081,1,33,2,2015,6,12,12,0,4,1,1,,,4,1.0,
10082,1,3,2,2015,3,21,1,0,1,1,0,5.0,60.0,1,,
10083,1,83,3,2015,1,3,12,0,1,4,2,,,4,1.0,1.0
10084,1,125,3,2015,1,10,12,0,1,1,1,,,3,1.0,
10085,1,121,3,2015,1,13,34,0,1,1,1,4.0,,1,,
10086,1,89,3,2015,1,17,12,0,2,1,1,,,4,,1.0
10087,1,95,3,2015,3,12,42,0,2,2,0,7.0,18.0,2,1.0,
10088,1,127,3,2015,3,19,8,0,2,1,0,,,2,,
10089,1,97,3,2015,3,18,42,0,1,1,1,,,1,,
10090,1,73,3,2015,5,18,8,0,10,1,0,,,3,,1.0
10091,1,97,3,2015,3,10,12,0,1,1,0,,,4,,
10092,1,81,3,2015,1,19,1,0,1,1,0,3.0,20.0,3,,
10093,1,73,3,2015,2,5,12,0,2,2,0,,53.0,3,1.0,
10094,1,53,3,2015,6,20,21,0,1,1,0,10.0,,1,,
10095,1,101,3,2015,2,8,12,0,5,3,0,7.0,,15,,
10096,1,47,3,2015,6,13,42,0,1,1,1,,,1,1.0,1.0
10097,1,115,2,2015,4,7,12,0,10,2,0,,,2,,
10098,1,69,2,2015,7,19,8,0,10,1,0,,,2,,1.0
10099,1,127,3,2015,4,11,32,0,10,1,0,,,1,,1.0
10101,1,59,3,2015,7,4,1,0,1,1,1,,,2,1.0,
10102,1,101,3,2015,7,3,25,0,2,1,1,10.0,14.0,1,1.0,1.0
10103,1,125,2,2015,7,1,53,0,1,1,1,,,2,1.0,1.0
10104,1,3,3,2015,5,15,12,0,10,2,0,,,3,,
10105,1,77,3,2015,6,99,42,0,1,1,1,12.0,7.0,2,,1.0
10106,1,23,3,2015,2,23,42,0,2,1,1,,,1,1.0,
10107,1,73,3,2015,6,0,12,0,2,1,1,,,2,,1.0
10108,1,15,3,2015,6,19,12,0,2,1,0,,,3,,
10109,1,17,3,2015,7,10,12,0,5,1,0,,,3,,1.0
10110,1,37,3,2015,7,16,42,0,10,1,0,,,1,,
10111,1,125,3,2015,2,22,35,0,1,1,1,,,2,1.0,
10112,1,93,3,2015,7,1,42,0,1,1,0,6.0,,1,,
10113,1,73,4,2015,7,20,8,0,1,1,0,,,3,,1.0
10114,1,3,4,2015,4,22,12,0,1,1,1,,,2,,
10115,1,127,3,2015,6,23,1,0,10,1,0,,,1,,
10116,1,35,3,2015,7,21,12,0,1,1,0,,,3,,
10117,1,3,3,2015,4,19,12,0,10,1,0,,,6,,1.0
10118,1,103,3,2015,1,4,30,0,1,1,1,,,2,,
10119,1,125,3,2015,1,20,12,0,10,1,0,,,2,,
10120,1,115,3,2015,3,13,12,0,10,1,0,,,2,1.0,1.0
10121,1,51,3,2015,1,14,12,0,1,1,0,,,3,1.0,1.0
10122,1,1,3,2015,3,11,34,0,10,1,0,,,1,,
10123,1,43,3,2015,2,7,12,0,1,1,0,,,3,,
10124,1,89,3,2015,2,10,8,0,1,1,0,,,2,,
10125,1,113,3,2015,3,15,38,0,1,2,0,,,4,,
10126,1,31,3,2015,5,12,12,0,1,1,0,,,2,,
10127,1,31,3,2015,6,21,12,0,10,2,0,,,5,,
10128,1,63,3,2015,6,21,8,0,1,1,0,,,2,1.0,1.0
10129,1,49,3,2015,3,7,12,0,1,1,0,,,3,,1.0
10130,1,97,3,2015,3,8,12,0,10,1,0,,,3,,
10131,1,93,3,2015,3,19,8,0,1,1,0,,,3,,
10132,1,89,3,2015,5,4,12,0,1,1,0,,,3,,1.0
10133,1,97,3,2015,5,8,12,0,10,1,0,,,2,,
10134,1,55,3,2015,6,23,12,0,10,1,0,,,2,,
10135,1,15,3,2015,6,21,12,0,10,1,1,,,3,1.0,
10136,1,125,3,2015,7,4,42,0,1,1,1,,,2,,
10137,1,73,3,2015,2,19,8,0,1,1,0,,,3,,
10138,1,55,4,2015,6,19,12,0,1,1,0,,,4,,
10139,1,43,4,2015,6,11,12,0,10,1,0,,,4,,
10140,1,117,4,2015,7,18,12,0,1,1,1,,,3,,1.0
10141,1,53,4,2015,5,16,12,0,1,1,0,,,14,,
10142,1,69,3,2015,7,20,42,0,1,2,1,,,2,,
10143,1,101,3,2015,2,0,12,0,1,1,2,,,2,,
10144,1,101,3,2015,3,19,12,0,1,1,1,,,4,,1.0
10145,1,55,3,2015,3,20,12,1,1,1,0,,,3,,1.0
10146,1,49,3,2015,7,20,12,0,1,1,1,,,4,,2.0
10147,1,25,4,2015,4,16,12,0,1,1,0,,,2,1.0,
10148,1,71,4,2015,6,8,8,0,1,1,0,,,3,,
10149,1,77,4,2015,6,19,42,0,10,1,1,,,1,1.0,
10150,1,71,4,2015,1,11,12,0,1,1,0,,,2,,
10151,1,11,4,2015,7,15,34,0,1,1,1,,,1,,
10152,1,125,4,2015,2,6,12,0,10,1,0,,,2,,
10153,1,51,4,2015,2,17,12,0,2,1,0,,,6,,
10154,1,73,2,2015,2,11,21,0,2,1,0,,,1,,
10155,1,73,3,2015,2,20,33,0,1,1,0,,,3,,1.0
10156,1,97,4,2015,6,13,52,0,1,1,0,,,1,,
10157,1,101,3,2015,6,5,25,0,1,1,0,,,2,,
10158,1,73,4,2015,2,17,12,0,2,1,0,,,3,,
10159,1,127,2,2015,5,11,42,0,1,1,0,,,1,,
10160,1,73,3,2015,7,22,8,0,1,1,0,,,2,,
10161,1,109,3,2015,2,15,12,0,1,1,0,,,3,,
10162,1,113,4,2015,5,6,8,0,1,1,0,,,2,,1.0
10163,1,101,4,2015,7,5,12,0,10,1,0,,,2,,
10164,1,53,4,2015,2,14,42,0,1,1,0,12.0,27.0,2,1.0,
10165,1,43,4,2015,2,14,12,0,2,2,0,5.0,51.0,3,1.0,
10166,1,81,4,2015,6,3,42,0,10,1,1,5.0,,1,1.0,
10167,1,125,4,2015,7,23,53,0,10,1,1,,,1,1.0,
10168,1,51,4,2015,1,0,42,0,1,1,1,,,2,,
10169,1,89,4,2015,2,12,12,0,2,1,0,20.0,34.0,3,,
10170,1,113,4,2015,4,20,12,0,1,1,0,,,4,,
10171,1,61,4,2015,5,5,12,0,5,1,0,10.0,,2,,
10172,1,107,4,2015,6,15,12,0,1,1,0,,,16,,
10173,1,109,4,2015,7,23,12,0,1,1,1,,,5,,1.0
10174,1,121,4,2015,4,5,12,0,1,1,0,,,2,,
10175,1,117,4,2015,4,11,42,0,1,1,0,,47.0,2,1.0,
10176,1,19,4,2015,5,7,30,0,10,1,0,,,1,,
10177,1,5,4,2015,5,20,12,0,2,1,0,,,4,,1.0
10178,1,73,4,2015,7,21,8,0,2,1,0,,,2,,1.0
10179,1,95,4,2015,7,10,12,0,10,1,0,,,2,,
10180,1,21,4,2015,7,20,12,0,10,2,0,7.0,,5,,
10181,1,15,4,2015,1,3,32,0,10,1,0,,,1,1.0,
10182,1,115,4,2015,1,9,12,0,10,1,0,25.0,25.0,2,1.0,
10183,1,47,4,2015,6,20,8,0,10,1,0,10.0,22.0,2,,
10184,1,43,4,2015,3,15,32,0,1,1,1,,,1,1.0,
10185,1,73,4,2015,4,14,10,0,1,1,0,3.0,,1,,
10186,1,9,4,2015,6,13,35,0,1,1,0,,,3,1.0,
10187,1,125,4,2015,6,20,42,0,1,1,1,13.0,16.0,2,1.0,
10188,1,73,4,2015,7,12,12,0,1,1,1,,,4,,
10189,1,71,4,2015,1,10,12,0,1,1,0,11.0,,3,,
10190,1,13,4,2015,4,13,12,0,1,1,0,,,6,1.0,
10191,1,53,4,2015,7,4,1,0,2,1,1,3.0,,2,,
10192,1,101,4,2015,3,8,1,0,1,1,0,,,1,,
10193,1,89,4,2015,6,11,12,0,2,1,0,,,4,,
10194,1,3,4,2015,6,18,12,0,1,1,1,,,2,,
10195,1,73,4,2015,4,9,12,0,1,2,1,10.0,18.0,3,1.0,1.0
10196,1,19,4,2015,6,20,42,1,10,1,1,,,1,,
10197,1,125,4,2015,7,20,12,0,10,1,1,1.0,,2,,
10198,1,123,4,2015,2,9,12,0,1,1,0,31.0,,3,,
10199,1,43,4,2015,2,10,12,0,10,2,0,,,5,,
10200,1,79,4,2015,4,11,12,0,1,1,0,,,4,,1.0
10201,1,95,4,2015,5,23,32,0,1,1,0,,,1,1.0,
10202,1,3,4,2015,5,20,12,0,1,1,0,,,2,,
10203,1,121,4,2015,7,0,12,0,10,1,1,,,2,1.0,
10204,1,53,5,2015,6,18,1,0,1,1,0,11.0,,3,1.0,1.0
10205,1,73,5,2015,3,0,52,0,1,1,1,8.0,34.0,2,,
10206,1,101,4,2015,5,19,8,0,1,1,0,1.0,18.0,3,,1.0
10207,1,17,4,2015,5,20,12,0,2,1,0,5.0,15.0,2,1.0,
10208,1,125,4,2015,2,23,8,0,10,1,0,,,2,,
10209,1,77,4,2015,5,13,12,0,1,1,0,,,2,,
10210,1,17,4,2015,7,19,1,0,10,1,0,11.0,14.0,1,1.0,
10211,1,81,4,2015,5,9,12,0,1,1,0,24.0,41.0,2,,
10212,1,89,4,2015,5,17,52,0,1,1,0,,,1,,
10213,1,107,4,2015,5,21,12,0,1,2,0,,,3,1.0,
10214,1,55,4,2015,5,20,12,0,1,1,1,,,3,,
10215,1,73,5,2015,7,22,33,0,1,1,0,7.0,,1,,
10216,1,97,5,2015,1,17,1,0,1,1,0,,,5,,
10217,1,125,5,2015,2,0,38,0,1,1,1,,,1,1.0,
10218,1,87,5,2015,2,11,12,2,1,1,0,,,3,,
10219,1,1,5,2015,2,15,12,0,1,2,0,16.0,37.0,6,,1.0
10220,1,71,5,2015,2,19,42,0,1,1,0,7.0,,1,,
10221,1,77,5,2015,3,14,42,0,1,1,0,10.0,40.0,2,1.0,
10222,1,127,5,2015,4,7,24,0,1,2,0,16.0,,3,,
10223,1,3,5,2015,6,21,12,0,1,1,1,7.0,29.0,7,,
10224,1,33,5,2015,2,21,8,0,1,1,0,,,2,,
10225,1,101,4,2015,5,22,12,0,1,1,1,,,2,,1.0
10226,1,33,5,2015,6,9,34,0,1,1,0,,,2,,
10227,1,125,5,2015,6,11,1,0,1,1,0,4.0,,1,,1.0
10228,1,77,5,2015,1,16,53,0,1,1,0,3.0,26.0,1,,
10229,1,15,5,2015,2,6,12,0,1,1,0,,,3,,
10230,1,21,5,2015,1,9,42,0,1,1,0,,,2,,
10231,1,17,5,2015,7,20,1,0,1,1,0,5.0,53.0,2,,
10232,1,101,5,2015,2,20,42,0,1,1,0,17.0,33.0,4,,
10233,1,115,5,2015,5,17,24,0,1,1,0,,,1,,1.0
10234,1,115,5,2015,2,16,14,0,1,1,0,,,3,,
10235,1,101,5,2015,6,19,25,0,1,1,0,18.0,,1,,
10236,1,39,4,2015,7,13,1,0,10,1,0,,,1,1.0,1.0
10237,1,31,5,2015,1,2,30,0,1,1,1,26.0,,2,1.0,
10238,1,33,5,2015,1,16,35,0,1,1,1,,,2,1.0,
10239,1,61,5,2015,7,18,1,0,1,1,0,31.0,41.0,9,,
10240,1,53,5,2015,2,8,34,0,1,1,0,,,1,,1.0
10241,1,29,5,2015,2,12,12,0,1,1,0,8.0,,3,,
10242,1,113,5,2015,1,0,42,0,1,1,1,,,1,1.0,
10243,1,113,5,2015,7,15,1,0,1,1,0,13.0,35.0,2,,
10244,1,97,5,2015,5,6,12,0,1,1,0,,,2,,
10245,1,103,5,2015,5,14,1,0,1,1,1,,,1,,1.0
10246,1,131,5,2015,5,21,59,0,10,1,0,,,1,,
10247,1,97,5,2015,6,21,8,0,2,1,0,,,2,,1.0
10248,1,19,5,2015,6,9,42,0,1,1,0,,,1,,
10249,1,69,5,2015,2,1,1,0,1,1,0,10.0,,1,1.0,
10250,1,67,5,2015,2,6,12,0,1,1,0,,,3,,1.0
10251,1,19,5,2015,2,15,12,0,1,1,0,,,7,1.0,
10252,1,15,5,2015,4,5,1,0,1,1,0,,,2,,1.0
10253,1,55,5,2015,4,6,12,0,1,1,1,,,2,,
10254,1,115,5,2015,4,17,35,0,1,1,0,5.0,,1,,
10255,1,61,5,2015,4,19,42,0,2,1,1,,,1,1.0,
10256,1,97,5,2015,4,20,8,0,1,1,0,,,2,,1.0
10257,1,77,5,2015,5,13,35,0,10,1,0,33.0,45.0,1,1.0,
10258,1,117,5,2015,5,14,12,0,10,1,0,,,2,,
10259,1,59,5,2015,6,16,12,0,1,1,0,7.0,24.0,2,1.0,1.0
10260,1,121,5,2015,6,19,42,0,1,1,0,,,1,1.0,1.0
10261,1,27,5,2015,1,18,24,0,1,1,1,9.0,,1,1.0,
10262,1,125,5,2015,1,20,1,0,10,1,1,,,1,,
10263,1,131,5,2015,2,11,12,0,2,1,0,,,4,1.0,1.0
10264,1,113,5,2015,4,22,8,0,1,1,0,,,2,,
10265,1,15,5,2015,4,5,12,0,10,1,0,,,4,,
10266,1,97,5,2015,3,14,12,0,1,1,0,10.0,,2,,
10267,1,73,5,2015,2,15,12,0,10,1,0,,,2,,1.0
10268,1,3,5,2015,4,9,9,0,10,1,0,12.0,11.0,3,,
10269,1,77,5,2015,5,18,12,0,1,1,0,,,4,,
10270,1,89,5,2015,6,20,12,0,10,1,1,,,3,,1.0
10271,1,9,5,2015,6,22,12,0,1,1,0,,,3,,
10272,1,73,5,2015,1,18,12,0,10,1,1,3.0,,3,,1.0
10273,1,77,5,2015,7,17,35,0,1,1,0,,,1,,
10274,1,79,5,2015,1,19,34,0,1,1,0,,,1,,1.0
10275,1,81,5,2015,1,14,32,0,1,1,1,,23.0,3,,1.0
10276,1,113,5,2015,1,19,35,0,1,1,1,,,1,1.0,
10277,1,77,6,2015,4,17,12,0,1,1,0,,,4,,
10278,1,89,6,2015,5,3,14,0,10,1,0,,,4,,
10279,1,115,6,2015,5,13,12,0,2,1,0,,,2,1.0,
10280,1,97,6,2015,2,21,12,0,1,1,1,8.0,28.0,4,1.0,
10281,1,115,6,2015,3,9,24,0,1,1,0,22.0,29.0,3,1.0,
10282,1,3,4,2015,3,20,8,0,10,1,0,4.0,26.0,2,,
10283,1,97,5,2015,7,5,8,0,1,1,1,17.0,,2,,
10284,1,43,5,2015,5,12,12,0,1,1,0,21.0,42.0,5,,
10285,1,105,5,2015,5,15,12,0,10,1,0,10.0,,4,,
10286,1,115,5,2015,7,14,12,0,1,1,0,,19.0,7,1.0,
10287,1,67,6,2015,2,7,12,0,5,1,0,,,2,,
10288,1,11,5,2015,7,19,1,0,1,1,0,,,4,1.0,
10289,1,103,6,2015,3,21,40,0,1,1,0,,,1,1.0,1.0
10290,1,115,6,2015,4,16,12,0,1,2,0,,,2,,
10291,1,125,6,2015,4,23,9,0,1,1,0,,,2,,1.0
10292,1,33,6,2015,6,3,8,0,1,1,0,,,2,,
10293,1,71,6,2015,7,19,32,0,1,1,0,,,2,,
10294,1,95,6,2015,2,0,53,0,1,1,0,,,1,1.0,1.0
10295,1,101,6,2015,2,5,59,1,99,1,0,,,1,,1.0
10296,1,125,6,2015,3,19,59,0,10,1,1,,,1,,
10297,1,109,6,2015,4,12,12,0,2,2,0,,,2,,
10298,1,69,6,2015,5,15,8,0,10,1,0,,,2,,
10299,1,51,6,2015,6,18,12,0,2,1,1,,,2,,
10300,1,101,6,2015,1,2,8,0,1,1,0,,,3,,1.0
10301,1,97,6,2015,6,1,30,0,10,1,1,,,2,,
10302,1,43,6,2015,3,2,35,0,1,1,1,,,1,,1.0
10303,1,13,6,2015,1,2,12,0,1,1,2,,,4,1.0,2.0
10304,1,97,6,2015,7,20,12,0,10,1,1,,,7,1.0,
10305,1,43,6,2015,6,16,14,0,1,1,0,,,3,,
10306,1,43,6,2015,1,15,12,0,1,1,0,,,2,,
10307,1,97,6,2015,2,12,52,0,1,1,1,,,1,1.0,
10308,1,73,6,2015,1,4,1,0,1,2,0,,,5,,1.0
10309,1,127,6,2015,6,5,12,0,1,1,0,,,2,,
10310,1,125,6,2015,7,8,38,0,10,1,0,,,1,,
10311,1,73,6,2015,1,2,33,0,10,1,1,,,1,1.0,1.0
10312,1,29,6,2015,7,2,42,0,1,1,1,,,1,,1.0
10313,1,95,6,2015,3,14,34,0,1,1,1,,,1,,
10314,1,43,6,2015,1,17,12,0,1,1,1,,,2,,1.0
10315,1,119,1,2015,2,18,23,0,1,1,0,,,1,,
10316,1,73,5,2015,5,18,35,0,2,2,0,,,3,1.0,
10317,1,73,7,2015,4,14,24,0,2,1,0,,,2,1.0,
10318,1,53,6,2015,4,2,21,0,10,1,0,,,1,,
10319,1,39,6,2015,3,20,12,0,1,1,0,,,3,,1.0
10320,1,69,6,2015,4,10,12,0,1,1,0,,,3,,
10321,1,3,6,2015,4,17,12,0,1,1,0,12.0,28.0,3,,
10322,1,109,6,2015,7,12,12,0,1,1,0,5.0,,4,,
10323,1,3,6,2015,1,3,42,0,1,1,0,15.0,24.0,2,1.0,
10324,1,63,6,2015,1,18,12,0,1,1,0,,,2,,1.0
10325,1,33,6,2015,3,12,1,0,1,1,0,5.0,34.0,2,,
10326,1,75,6,2015,5,7,42,0,1,1,0,,,2,1.0,
10327,1,55,6,2015,5,20,1,0,1,1,1,,,2,,1.0
10328,1,45,6,2015,6,1,24,0,1,1,1,12.0,,1,1.0,
10329,1,15,6,2015,6,5,12,0,1,1,0,,,2,,
10330,1,5,6,2015,6,9,1,1,1,1,0,8.0,8.0,2,,1.0
10331,1,59,6,2015,6,21,32,0,10,1,0,,,1,,
10332,1,71,6,2015,5,6,12,0,5,1,0,21.0,,2,,
10333,1,69,6,2015,7,17,12,0,2,1,0,,,2,1.0,
10334,1,41,6,2015,7,13,35,0,10,1,1,,,1,1.0,1.0
10335,1,103,6,2015,1,6,42,0,1,1,1,,,1,1.0,
10336,1,107,6,2015,1,18,35,0,1,1,0,,,2,1.0,
10337,1,103,7,2015,4,15,12,0,10,1,0,,,8,,
10338,1,131,7,2015,5,7,42,0,1,1,0,,,1,,1.0
10339,1,115,7,2015,5,10,12,0,10,1,0,14.0,,2,,
10340,1,49,7,2015,5,11,35,0,10,1,0,,,1,1.0,1.0
10341,1,119,6,2015,7,0,42,0,10,1,0,,,1,1.0,1.0
10342,1,107,7,2015,6,18,12,0,10,1,0,16.0,,6,,
10343,1,97,7,2015,5,13,12,0,1,1,0,,,18,,
10344,1,73,7,2015,4,17,1,0,1,1,0,6.0,,2,,
10345,1,97,6,2015,3,6,1,0,1,1,0,11.0,,1,1.0,1.0
10346,1,55,5,2015,7,0,33,0,1,1,1,31.0,47.0,1,,
10347,1,3,5,2015,5,10,12,0,1,1,0,25.0,,2,,
10348,1,53,6,2015,1,15,12,0,1,3,1,,,5,1.0,1.0
10349,1,79,6,2015,4,14,12,0,1,1,0,10.0,12.0,6,,
10350,1,89,6,2015,2,22,12,0,1,1,0,,,2,,
10351,1,51,7,2015,4,19,35,0,1,1,1,,,2,1.0,1.0
10352,1,89,7,2015,5,18,12,0,1,1,0,4.0,27.0,2,,
10353,1,51,7,2015,5,19,12,0,1,1,1,,,2,1.0,
10354,1,51,7,2015,7,17,42,0,2,1,0,,,3,1.0,
10355,1,119,7,2015,7,19,42,0,10,1,1,,,1,1.0,
10356,1,89,7,2015,1,2,12,0,10,1,0,,,3,,
10357,1,101,7,2015,3,22,8,0,1,1,0,,,2,,
10358,1,99,7,2015,5,21,1,0,1,2,0,,,3,1.0,1.0
10359,1,77,7,2015,3,14,12,0,1,1,0,,,2,,
10360,1,117,7,2015,4,6,12,1,1,2,0,8.0,27.0,4,,
10361,1,129,7,2015,5,23,42,0,1,1,0,,,1,1.0,1.0
10362,1,101,7,2015,3,3,42,0,1,1,1,,,2,,1.0
10363,1,117,7,2015,3,23,1,1,1,1,0,,,2,,
10364,1,73,7,2015,4,5,12,0,1,1,0,,,2,,
10365,1,83,7,2015,4,21,9,0,1,1,0,,,3,,
10366,1,75,7,2015,2,11,35,0,1,1,0,,,3,1.0,
10367,1,97,7,2015,5,13,24,0,1,1,1,,,1,1.0,1.0
10368,1,125,7,2015,7,0,12,0,1,1,1,,,3,,
10369,1,47,7,2015,1,2,8,0,1,1,0,,,2,,1.0
10370,1,73,7,2015,3,9,12,0,10,1,0,,,3,,
10371,1,39,7,2015,3,10,12,0,1,1,0,,,2,,
10372,1,129,7,2015,3,20,12,0,1,1,2,,,2,,
10373,1,15,7,2015,1,8,12,0,10,1,0,,,2,,1.0
10374,1,83,7,2015,6,17,12,0,1,1,0,,,2,,
10375,1,97,7,2015,3,18,34,0,1,1,0,,,4,,
10376,1,73,7,2015,4,7,42,0,5,1,0,,,1,,
10377,1,69,5,2015,6,6,12,0,1,1,0,,,3,,
10378,1,1,6,2015,6,7,1,0,2,1,1,,,1,1.0,
10379,1,83,7,2015,5,15,35,0,10,1,0,,,1,1.0,1.0
10380,1,31,7,2015,4,0,43,0,1,1,0,,,2,,
10381,1,13,7,2015,6,22,8,0,10,1,0,,,2,,
10382,1,115,7,2015,1,15,59,0,10,1,0,,,1,,
10383,1,97,7,2015,3,17,42,0,1,1,1,,,1,1.0,
10384,1,73,7,2015,3,17,12,0,1,1,0,,,7,,
10385,1,113,7,2015,4,10,12,0,1,1,0,,,2,,
10386,1,109,7,2015,5,17,12,0,2,1,0,,,9,1.0,1.0
10387,1,117,7,2015,5,19,12,0,1,1,0,,,3,1.0,
10388,1,121,7,2015,6,17,42,0,2,1,0,,,4,1.0,
10389,1,73,6,2015,1,1,12,0,1,1,0,,,2,,2.0
10390,1,13,7,2015,7,22,1,0,10,1,0,,,1,1.0,
10391,1,127,7,2015,7,12,12,0,1,1,0,,,3,,
10392,1,41,7,2015,3,19,30,0,10,1,0,,,1,1.0,
10393,1,73,7,2015,6,10,12,0,1,1,0,,,2,,1.0
10394,1,109,7,2015,7,2,32,0,10,1,1,,,1,,
10395,1,97,7,2015,7,12,12,0,1,1,0,,,3,,
10396,1,83,7,2015,7,17,42,0,1,1,0,,,2,,
10397,1,101,7,2015,1,5,12,0,1,1,0,,,2,,1.0
10398,1,9,7,2015,1,14,42,0,2,1,1,,,3,,1.0
10399,1,113,7,2015,1,19,8,0,1,1,0,,,2,,
10400,1,129,7,2015,2,15,12,0,1,1,0,,,2,,
10401,1,55,7,2015,4,23,12,0,1,1,1,,,2,,1.0
10402,1,101,7,2015,7,6,59,0,1,1,0,,,2,,1.0
